id,lat,lon,nom,horaire,quotidienne
09299002,42.88817,1.212167,SOUEIX-ROGALLE-SPC,True,True
09299003,42.882668,1.207167,SOUEIX,False,True
09301001,42.914665,1.234333,SOULAN,True,True
09302001,42.781666,1.475,SUC-ET-SENTENAC BOURG,False,True
09303001,42.855,1.585,SURBA AGGLOMERATION,False,True
09306001,42.850666,1.598333,TARASCON SUR AR,False,True
09306002,42.837833,1.602333,TARASCON SABART,False,True
09322001,42.766666,1.266667,USTOU BOURDATS,False,True
09322002,42.81,1.256667,USTOU EAUX-ET-FORETS,False,True
09322004,42.81,1.256667,USTOU AGGLOMERATION,False,True
09324001,43.055,1.648333,VARILHES LABORIE,False,True
09328001,42.791668,1.69,VERDUN,True,True
09334001,42.766666,1.5,VICDESSOS,False,True
09334002,42.77,1.498333,VICDESSOS BOURG,False,True
09334003,42.77,1.498333,VICDESSOS EAUX-ET-FORETS,False,True
09334004,42.771667,1.488167,VICDESSOS,False,True
09334005,42.771667,1.498333,VICDESSOS-CM,False,True
09334006,42.768166,1.500167,VICDESSOS-SPC,True,True
09335001,42.93667,0.981667,VILLENEUVE AGGLOMERATION,False,True
10002001,48.254166,4.685667,AILLEVILLE_SAPC,True,True
10005001,48.29333,4.516667,AMANCE AGGLOMERATION,False,True
10006001,48.535,4.141667,ARCIS-SUR-AUBE ECOLE,False,True
10009001,48.048332,4.275,ARRELLES,False,True
10009002,48.051666,4.278333,ARRELLES VILLAGE,False,True
10010001,48.541668,4.596667,ARREMBECOURT AGGLOMERATION,False,True
10010002,48.538334,4.606667,ARREMBECOURT,False,True
10021001,48.451332,4.283667,AVANT-LES-RAMERUPT,True,True
10030001,48.32467,4.02,TROYES-BARBEREY,True,True
10030003,48.338333,4.031667,BARBEREY-SAINT-SULPICE ECOLE,False,True
10030004,48.338333,4.031667,BARBEREY-SAINT-SULPICE BOURG,False,True
10033001,48.231667,4.708333,BAR-SUR-AUBE,False,True
10033002,48.238335,4.705,BAR-SUR-AUBE,False,True
10033003,48.231667,4.708333,BAR-SUR-AUBE AGGLOMERATION,False,True
10034001,48.120834,4.371667,BAR-SUR-SEINE,False,True
10034002,48.111668,4.375,BAR-SUR-SEINE AGGLOMERATION,False,True
10034003,48.111668,4.375,BAR-SUR-SEINE P-C SOL,False,True
10034004,48.111668,4.375,BAR-SUR-SEINE P-C TOIT,False,True
10040001,47.988335,3.995,BERNON AGGLOMERATION,False,True
10042001,48.179,3.663333,BERULLE,True,True
10045001,48.183334,4.466667,BEUREY AGGLOMERATION,False,True
10045002,48.183334,4.466667,BEUREY,False,True
10051001,48.191666,3.996667,BOUILLY LES HATES,False,True
10057001,48.439835,3.504833,BOUY-SUR-ORVIN,True,True
10059001,48.489,4.4755,BRAUX,False,True
10059002,48.483334,4.471667,BRAUX AGGLOMERATION,False,True
10060001,48.263332,4.09,BREVIANDES,False,True
10063001,48.373333,4.528333,BRIENNE-LA-VIEILLE,False,True
10064001,48.393333,4.525,BRIENNE-LE-CHATEAU,False,True
10068001,48.053333,4.395,BUXEUIL AGGLOMERATION,False,True
10070001,48.0675,4.411333,CELLES-SUR-OURCE,True,True
10075001,48.619667,4.050833,CHAMPFLEURY,False,True
10079001,47.94,4.253333,CHANNES AGGLOMERATION,False,True
10079002,47.940334,4.251,CHANNES,False,True
10080001,48.048332,4.16,CHAOURCE FERME DES SADONS,False,True
10089001,48.501667,3.85,CHATRES BOURG,False,True
10093001,48.36,4.593333,CHAUMESNIL AGGLOMERATION,False,True
10099001,48.023335,3.915,CHESSY-LES-PRES AGGLOMERATION,False,True
10099002,48.0255,3.915,CHESSY-LES-PRES_SAPC,True,True
10102001,48.261665,4.779667,COLOMBE-LA-FOSSE-CIVC,True,True
10103001,48.253334,4.795,COLOMBE-LE-SEC AGGLOMERATION,False,True
10119001,48.0365,4.6785,CUNFIN_SAPC,True,True
10119002,48.041668,4.666667,CUNFIN,False,True
10120001,48.01967,4.105667,CUSSANGY,False,True
10121001,48.55,4.368333,DAMPIERRE BOURG,False,True
10125001,48.33,3.826667,DIERREY-SAINT-PIERRE BOURG,False,True
10128001,48.511665,4.435,DONNEMENT ECOLE,False,True
10130001,48.609165,4.224667,DOSNON,True,True
10139001,48.416668,4.656667,EPOTHEMONT AGGLOMERATION,False,True
10140001,48.041668,3.91,ERVY-LE-CHATEL,False,True
10140002,48.041668,3.91,ERVY-LE-CHATEL AGGLOMERATION,False,True
10141001,48.039165,4.493833,ESSOYES-CIVC,True,True
10146001,48.40167,3.603333,FAY-LES-MARCILLY AGGLOMERATION,False,True
10155001,48.08167,4.61,FONTETTE,False,True
10155002,48.076668,4.605,FONTETTE AGGLOMERATION,False,True
10163001,48.33,4.705,FULIGNY AGGLOMERATION,False,True
10166001,48.466667,4.015,LES GRANDES-CHAPELLES,False,True
10166002,48.468166,4.016833,GRANDES-CHAPELL,True,True
10174001,48.523335,4.266667,ISLE-AUBIGNY AGGLOMERATION,False,True
10186001,48.233334,3.991667,LAINES-AUX-BOIS AGGLOMERATION,False,True
10187001,48.071667,4.473333,LANDREVILLE ECOLE,False,True
10202001,48.082832,4.098667,LOGES-MARGUERON,True,True
10203001,48.148335,4.831667,LONGCHAMP-SUR-AUJON,False,True
10203002,48.149666,4.831333,LONGCHAMP-SUR-A,False,True
10209001,48.256668,4.265,LUSIGNY-SUR-BAR,False,True
10215001,48.24,4.535,MAGNY-FOUCHARD AGGLOMERATION,False,True
10221001,48.434334,4.587,MAIZIERES-LES-B,False,True
10223001,48.34617,3.636,MARCILLY-LE-HAY,False,True
10223002,48.34667,3.635,MARCILLY-LE-HAYER,False,True
10228001,48.365,4.473333,MATHAUX,False,True
10228002,48.35317,4.472333,MATHAUX-ETAPE,True,True
10233001,48.50833,3.89,MERY-SUR-SEINE AGGLOMERATION,False,True
10233002,48.505,3.886667,MERY-SUR-SEINE,False,True
10238001,48.244835,4.322167,MESNIL-ST-PERE,True,True
10240001,48.265,3.906667,MESSON AGGLOMERATION,False,True
10240002,48.266335,3.905167,MESSON,False,True
10241001,48.0745,4.101167,METZ-ROBERT_SAPC,True,True
10249001,48.228333,4.303333,MONTIERAMEY AGGLOMERATION,False,True
10252001,48.205,4.551667,MONTMARTIN-LE-HAUT,False,True
10254001,48.57,3.52,MONTPOTHIER AGGLOMERATION,False,True
10255002,48.217335,4.275833,MONTREUIL,True,True
10256001,48.445,4.131667,MONTSUZAIN VAL SAINT-JEAN,False,True
10260001,48.213333,4.095,MOUSSEY ECOLE,False,True
10261001,47.983833,4.495833,MUSSY-SUR-SEINE,True,True
10268001,48.49167,3.5,NOGENT-SUR-SEINE ECOLE,False,True
10268002,48.49167,3.5,NOGENT-SUR-SEINE,False,True
10268003,48.49167,3.5,NOGENT-SUR-SEINE BERNIERES,False,True
10270001,48.395,4.28,ONJON AGGLOMERATION,False,True
10271001,48.465,3.775,ORIGNY-LE-SEC AGGLOMERATION,False,True
10274001,48.445,3.8365,ORVILLIERS-ST-J,False,True
10281001,48.368332,3.901667,LE PAVILLON-SAINTE-JULIE BOURG,False,True
10282001,48.381668,3.976667,PAYNS BOURG,False,True
10287001,48.363335,4.333333,PINEY,False,True
10287002,48.363335,4.333333,PINEY BOURG,False,True
10287003,48.363,4.3215,PINEY,False,True
10289001,48.568333,3.966667,PLANCY-L'ABBAYE AGGLOMERATION,False,True
10291001,48.5775,3.586,PLESSIS-BARBUIS,False,True
10299001,48.54,4.065,POUAN-LES-VALLEES ECOLE,False,True
10300001,48.446667,4.356667,POUGY AGGLOMERATION,False,True
10306001,48.23,4.693333,PROVERVILLE,False,True
10313001,48.35,4.483333,RADONVILLIERS,False,True
10317001,47.997166,4.372,LES-RICEYS,True,True
10317002,47.981335,4.3305,LES-RICEYS-CIVC,True,True
10317021,47.993332,4.37,LES RICEYS ECOLE,False,True
10319001,48.20667,3.633333,RIGNY-LE-FERRON ECOLE,False,True
10323001,48.503334,3.7495,ROMILLY,True,True
10323002,48.513332,3.73,ROMILLY-SUR-SEINE BOURG,False,True
10327001,48.344334,4.557833,ROTHIERE(LA),False,True
10329001,48.263332,4.148333,ROUILLY-SAINT-LOUP ECOLE,False,True
10331001,48.141666,4.215,RUMILLY-LES-VAUDES-HT TUILEAU,False,True
10331002,48.141666,4.215,RUMILLY-LES-VAUDES,False,True
10334001,48.486168,3.538833,ST-AUBIN,False,True
10339001,48.40167,3.763333,ST-FLAVY,False,True
10350001,48.169834,3.789,ST-MARDS,True,True
10350021,48.171665,3.798333,SAINT-MARDS-EN-OTHE BOURG,False,True
10352001,48.34667,4.058333,SAINTE-MAURE ECOLE AGRICOLE,False,True
10353001,48.443333,3.925,SAINT-MESMIN ECOLE,False,True
10356001,48.518333,3.87,SAINT-OULPH BOURG,False,True
10358001,48.16833,4.215,SAINT-PARRES-LES-VAUDES,False,True
10360001,48.238834,4.049833,ST-POUANGE,False,True
10369001,48.677166,4.096167,SEMOINE,False,True
10370001,48.405,3.51,SOLIGNY-LES-ETANGS,False,True
10372001,48.399334,4.671333,SOULAINES,True,True
10373001,48.203335,4.0,SOULIGNY,False,True
10374001,48.226665,4.618333,SPOY AGGLOMERATION,False,True
10374002,48.231667,4.616667,SPOY BOURG,False,True
10375001,48.29,4.175,THENNELIERES AGGLOMERATION,False,True
10382001,48.413334,3.441667,TRAINEL ECOLE,False,True
10387001,48.295,4.071667,TROYES ECOLE NORMALE,False,True
10387002,48.295,4.071667,TROYES RUE ANATOLE FRANCE,False,True
10387003,48.296665,4.071667,TROYES BOUTHILIER ROND,False,True
10390001,48.16833,4.651667,URVILLE AGGLOMERATION,False,True
10391001,48.372334,4.125833,VAILLY,False,True
10393001,48.445,4.58,VALLENTIGNY AGGLOMERATION,False,True
10395001,48.02667,4.016667,VANLAY AGGLOMERATION,False,True
10401001,48.233,4.463,VENDEUVRE-SUR-B,True,True
10401002,48.236668,4.468333,VENDEUVRE-SUR-BARSE-P-C SOL,False,True
10401003,48.236668,4.468333,VENDEUVRE-SUR-BARSE-P-C TOIT,False,True
10409001,48.398335,3.991667,VILLACERF BOURG,False,True
10417001,48.2,3.78,VILLEMOIRON-EN-OTHE,False,True
10419001,48.1785,4.233833,VILLEMOYENNE,True,True
10420001,48.58867,3.557667,VILLENAUXE-LA-G,False,True
10426001,48.12,4.788333,VILLE-SOUS-LA-FERTE,False,True
10428001,48.33167,4.746667,VILLE-SUR-TERRE BOURG,False,True
10428002,48.331833,4.7495,VILLE-SUR-TERRE,False,True
10428003,48.33167,4.746667,VILLE-SUR-TERRE LE VILLAGE,False,True
10429001,48.532833,4.119667,VILLETTE-SUR-AU,False,True
10432001,48.063667,4.253333,VILLIERS-SOUS-P,False,True
10438001,48.144333,4.554167,VITRY-LE-CROISE-CIVC,True,True
10441001,48.108334,3.841667,VOSNON AGGLOMERATION,False,True
10442001,48.467834,4.181833,VOUE,False,True
11004001,43.1125,2.098333,ALAIGNE,True,True
11004002,43.101665,2.09,ALAIGNE AGGLOMERATION,False,True
11011001,43.296665,2.315,ARAGON,False,True
11012001,43.308167,2.911667,ARGELIERS,True,True
11013001,43.238335,2.768333,ARGENS-MINERVOIS,False,True
11015001,42.95183,2.374833,ARQUES,True,True
11015002,42.951668,2.373333,ARQUES,False,True
11016001,43.101665,2.501667,ARQUETTES EN VA,False,True
11016003,43.100834,2.503333,ARQUETTES-EN-VAL,True,True
11018001,43.226665,2.206667,ARZENS,False,True
11020001,42.94,2.493333,AURIAC,False,True
11020002,42.93,2.491667,AURIAC AGGLOMERATION,False,True
11021002,42.803333,2.23,AXAT-GARE,False,True
11027001,43.185,2.51,BARBAIRA EAUX ET FORETS,False,True
11027002,43.185,2.51,BARBAIRA,False,True
11028001,42.8195,1.968,BELCAIRE,True,True
11028002,42.815,1.958333,BELCAIRE-AGGL,False,True
11033002,43.178333,1.78,BELPECH,False,True
11033003,43.200333,1.748333,BELPECH,False,True
11033004,43.196667,1.753333,BELPECH AGGLOMERATION,False,True
11034001,43.126667,2.095,BELVEZE-DU-RAZES VILLAGE,False,True
11036001,42.85,2.075,BELVIS,False,True
11036002,42.85,2.075,BELVIS PICAUSSEL,False,True
11038001,42.788334,2.125,BESSEDE-DE-SAULT EDF,False,True
11038002,42.788334,2.125,BESSEDE-DE-SAULT,False,True
11038003,42.77667,2.153333,BESSEDE-DE-SAULT-SPC,True,True
11041001,43.32,2.871667,BIZE-MINERVOIS,False,True
11041002,43.3175,2.870833,BIZE-MINERVOIS-SPC,True,True
11044001,42.986668,2.451667,BOUISSE,False,True
11044002,42.986668,2.451667,BOUISSE AGGLOMERATION,False,True
11044003,42.986,2.452167,BOUISSE-SPC,True,True
11047001,42.743332,2.16,LE BOUSQUET MAISON FORESTIERE,False,True
11048001,43.15,2.793333,BOUTENAC,False,True
11048002,43.148335,2.79,BOUTENAC AGGLOMERATION,False,True
11049001,43.24167,2.126167,BRAM,False,True
11049002,43.24167,2.113333,BRAM BESPLAS,False,True
11049003,43.24167,2.113333,BRAM SAINT-GEMME,False,True
11049004,43.24167,2.113333,BRAM AGGLOMERATION,False,True
11055001,42.878334,2.348333,BUGARACH,False,True
11055002,42.876667,2.351667,BUGARACH AGGLOMERATION,False,True
11056001,43.358334,2.463333,CABRESPINE,False,True
11068001,43.187332,2.5505,CAPENDU,False,True
11068002,43.185,2.558333,CAPENDU AGGLOMERATION,False,True
11068003,43.185,2.558333,CAPENDU,False,True
11069001,43.215332,2.2955,CARCASSONNE,True,True
11069002,43.216667,2.348333,CARCASSONNE PONTS ET CHAUSSEES,False,True
11069003,43.216667,2.348333,CARCASSONNE ECOLE NORMALE,False,True
11069004,43.216667,2.348333,CARCASSONNE CMD,False,True
11069005,43.2385,2.372333,CARCASSONNE-SPC,True,True
11073001,42.940834,2.3075,CASSAIGNES-SPC,True,True
11075001,43.404667,2.494333,CASTANS,False,True
11075002,43.406666,2.486667,CASTANS-SPC,True,True
11076001,43.305332,1.949167,CASTELNAUDARY,True,True
11076002,43.316666,1.953333,CASTELNAUDARY BOURG,False,True
11076003,43.316666,1.953333,CASTELNAUDARY,False,True
11076004,43.316666,1.953333,CASTELNAUDARY CANAL DU MIDI,False,True
11076006,43.316666,1.953333,CASTELNAUDARY BOURG,False,True
11081001,43.345333,2.525167,CAUNES-MINERVOIS,False,True
11081002,43.336166,2.515667,CAUNES-MINERVOIS VILLEGAUSE,False,True
11081003,43.33433,2.481,CAUNES-MINERVOIS,True,True
11081004,43.326668,2.526667,CAUNES-MINERVOIS S.B.,False,True
11089001,43.33167,2.113333,CENNE-MONESTIES BOURG,False,True
11091001,42.981667,2.006667,CHALABRE PONTS ET CHAUSSEES,False,True
11092001,43.384335,2.5405,CITOU,False,True
11094001,43.045,2.421667,CLERMONT-SUR-LAUQUET BOURG,False,True
11099001,43.279667,2.399167,CONQUES-SUR-ORBIEL,False,True
11103001,42.943333,2.256667,COUIZA,False,True
11103002,42.94,2.251667,COUIZA AGGLOMERATION,False,True
11103003,42.943333,2.253333,COUIZA-SPC,True,True
11106001,43.238,3.06,COURSAN ROUTE DE PEIGE,False,True
11107001,43.04,2.045,COURTAULY TOULOUZET,False,True
11110001,43.048332,2.743667,COUSTOUGE,False,True
11110002,43.05633,2.7435,COUSTOUGE-SPC,True,True
11111001,43.193333,2.813333,CRUSCADES,False,True
11113001,42.84833,2.6,CUCUGNAN,True,True
11115001,43.351166,2.272167,CUXAC-CABARDES,False,True
11116001,43.24,2.999167,CUXAC-SPC,True,True
11122001,43.18833,2.596667,DOUZENS,False,True
11122002,43.185,2.598333,DOUZENS SEMAT,False,True
11124001,42.995,2.816667,DURBAN CORBIERE,False,True
11124002,42.995,2.816667,DURBAN-CORBIERES AGGLOMERATION,False,True
11124003,42.993332,2.819167,DURBAN-CORBIERES,True,True
11127001,42.738335,2.123333,ESCOULOUBRE,False,True
11130001,42.82,2.018333,ESPEZEL,False,True
11131001,42.93833,2.191667,FA SAUZILS,False,True
11136001,43.202,2.07,FANJEAUX_SAPC,True,True
11140001,43.147167,2.7325,FERRALS-LES-CORBIERES,False,True
11144001,42.89467,2.995833,FITOU,True,True
11145001,43.183334,3.183333,FLEURY ST PIERRE,False,True
11145002,43.232666,3.138167,FLEURY,False,True
11149001,43.23,1.936667,FONTERS DU RAZE,False,True
11151001,43.18667,2.453333,FONTIES,False,True
11155001,42.927334,2.429833,FOURTOU,False,True
11155002,42.908333,2.428333,FOURTOU AGGLOMERATION,False,True
11156001,43.325,2.27,FRAISSE-CABARDES,False,True
11159002,43.182835,1.895833,RIBOUISSE,True,True
11163001,42.761665,2.323333,GINCLA MAISON FORESTIERE,False,True
11163002,42.761665,2.323333,GINCLA AGGLOMERATION,False,True
11167001,43.143333,2.108333,GRAMAZIE,False,True
11168001,42.90917,2.2505,GRANES,True,True
11169001,43.078335,2.38,GREFFEIL,False,True
11169002,43.078335,2.376667,GREFFEIL,False,True
11170001,43.143166,3.1355,GRUISSAN-INRAE,True,True
11170002,43.106667,3.088333,GRUISSAN AGGLOMERATION,False,True
11176001,43.04,2.728333,JONQUIERES BOURG,False,True
11177001,42.8265,2.0865,JOUCOU,False,True
11179001,43.075,2.471667,LABASTIDE EN VA,False,True
11180001,43.40167,2.408333,LABASTIDE-ESPAR,False,True
11181001,43.39,2.003333,LABECEDE-LAURAGAIS BOURG,False,True
11181002,43.3895,2.022167,LABECEDE LAURAGAIS_SAPC,True,True
11182001,43.395,2.231667,LACOMBE LE BOULOU D'ALZEAU,False,True
11182002,43.395,2.231667,LACOMBE,False,True
11182003,43.396667,2.231667,LACOMBE ALZAU,False,True
11185001,43.0915,2.621833,LAGRASSE,True,True
11185002,43.09,2.62,LAGRASSE AGGLOMERATION,False,True
11185004,43.0915,2.621667,LAGRASSE-SPC,True,True
11186001,43.018333,2.481667,LAIRIERE BOURG,False,True
11189001,43.441666,2.260333,LAPRADE,False,True
11189002,43.43833,2.258333,LAPRADE AGGLOMERATION,False,True
11191001,42.95667,2.561667,LAROQUE DE FA,False,True
11192001,43.29333,2.043333,LASBORDES AGGLOMERATION,False,True
11194001,43.3325,2.381167,LASTOURS-SPC,True,True
11194002,43.333332,2.372333,LASTOURS-BELVEDERE-SPC,True,True
11198001,43.268665,2.518167,LAURE-MINERVOIS,False,True
11200001,43.40333,2.538333,LESPINASSIERE,False,True
11200002,43.40167,2.538333,LESPINASSIERE,False,True
11200003,43.40167,2.538333,LESPINASSIERE,False,True
11200004,43.40167,2.538333,LESPINASSIERE BOURG,False,True
11200005,43.40167,2.538333,LESPINASSIERE,False,True
11202001,42.91733,3.059667,LEUCATE,True,True
11203001,43.236668,2.758333,LEZIGNAN-CORBIE,False,True
11203002,43.2,2.76,LEZIGNAN-CORBIERES,True,True
11203003,43.2,2.76,LEZIGNAN-CORBIERES ECOLE,False,True
11203004,43.173,2.728833,LEZIGNAN-CORBIERES,True,True
11206001,43.0475,2.216167,LIM,False,True
11206003,43.046,2.201167,LIMOUX,True,True
11206004,43.05633,2.216667,LIMOUX-SPC,True,True
11210001,43.18183,2.780667,LUC-SUR-ORBIEU-SPC,True,True
11220001,43.203335,2.541667,MARSEILLETTE CAVE COOPERATIVE,False,True
11220002,43.2,2.54,MARSEILLETTE-SPC,True,True
11221001,43.408333,2.298333,MARTYS (LES),False,True
11221002,43.416668,2.306667,LES MARTYS AGGLOMERATION,False,True
11221004,43.4085,2.292333,LES MARTYS,True,True
11222001,43.371666,2.363333,MAS-CABARDES,False,True
11222002,43.37,2.361667,MAS-CABARDES AGGLOMERATION,False,True
11224001,42.919334,2.5725,MASSAC-SPC,True,True
11225001,43.316666,1.886667,MAS-STES-PUELLE,False,True
11226001,43.238335,1.84,MAYREVILLE LE BOSC,False,True
11226002,43.238335,1.84,MAYREVILLE CHATEAU DU BOSC,False,True
11230001,42.786667,1.978333,MERIAL,False,True
11233001,43.28367,2.9,MIREPEISSET-SPC,True,True
11242001,43.135834,2.248,MONTCLAR,False,True
11243001,43.3535,1.821667,MONTFERRAND,False,True
11243002,43.35367,1.820333,NAUROUZE-SPC,True,True
11247001,43.076668,2.063333,MONTHAUT HORS-BOIS,False,True
11247002,43.076668,2.063333,MONTHAUT ALAIGNE,False,True
11251001,43.13,2.556667,MONTLAUR,False,True
11253001,43.312668,2.2405,MONTOLIEU,True,True
11253002,43.31,2.213333,MONTOLIEU AGGLOMERATION,False,True
11257001,43.156666,2.461667,MONZE PONTS ET CHAUSSEES,False,True
11258001,43.233334,2.948333,MOUSSAN BOURG,False,True
11258002,43.244835,2.9605,MOUSSAN-SPC,True,True
11260001,42.96,2.525,MOUTHOUMET,False,True
11260002,42.9595,2.529,MOUTHOUMET,True,True
11261001,43.181667,2.651667,MOUX,False,True
11262001,43.183334,3.013333,NARBONNE,False,True
11262002,43.17917,3.019167,NARBONNE-EGASSIAIRAL,True,True
11262003,43.185,3.005,NARBONNE COLLEGE VICTOR HUGO,False,True
11262005,43.150333,2.955833,NARBONNE,True,True
11262006,43.183334,3.001667,NARBONNE SOCIETE ASTRONOMIQUE,False,True
11262007,43.185,3.005,NARBONNE BOURG,False,True
11263001,42.896667,2.113333,NEBIAS AGGLOMERATION,False,True
11266001,43.0145,3.0525,PORT-LA-NOUVELLE,True,True
11266003,43.023335,3.045,PORT-LA-NOUVELLE GRAU,False,True
11270001,42.864666,2.677167,PADERN-SPC,True,True
11271001,42.957333,2.6615,PALAIRAC,False,True
11271002,42.95667,2.66,PALAIRAC,False,True
11283001,43.26,1.813333,PEYREFITTE,False,True
11295001,43.041,2.9435,PORTEL-DES-CORBIERES,False,True
11296001,43.288334,2.828333,POUZOLS-MINERVO,False,True
11296002,43.29067,2.824167,POUZOLS-MINERVOIS-SPC,True,True
11297001,43.42433,2.463,PRADELLES-CABARDES PIC DE NORE,False,True
11297002,43.408333,2.443333,PRADELLES-CABARDES,False,True
11298001,43.145,2.515,PRADELLES-EN-VAL BOURG,False,True
11301001,43.226665,2.631667,PUICHERIC,False,True
11301002,43.221832,2.6265,PUICHERIC-SPC,True,True
11302001,42.8,2.301667,PUILAURENS,False,True
11302002,42.8,2.301667,PUILAURENS,False,True
11302003,42.8,2.301667,PUILAURENS LA PRADELLE,False,True
11302004,42.81333,2.323333,PUILAURENS-SPC,True,True
11303001,42.88333,2.045,PUIVERT,False,True
11304001,42.873333,2.181667,QUILLAN,False,True
11304002,42.877834,2.185,QUILLAN-SPC,True,True
11307001,43.228333,2.881667,RAISSAC-D'AUDE BOURG,False,True
11312001,43.181667,1.896667,RIBOUISSE BOURG,False,True
11315001,43.281666,2.585,RIEUX-MINERVOIS,False,True
11315002,43.281666,2.585,RIEUX-MINERVOIS AGGLOMERATION,False,True
11316001,42.943333,2.0,RIVEL AGGLOMERATION,False,True
11317001,42.798332,2.068333,RODOME,False,True
11321002,42.745,2.193333,ROQUEFORT-DE-SAULT,False,True
11321003,42.745167,2.193,ROQUEFORT-DE-SAULT,False,True
11326001,42.881668,2.553333,ROUFFIAC DES CO,False,True
11327001,43.1745,2.283167,ROULLENS DOMAINE DE MONTLAUR,False,True
11329001,42.93833,2.148333,ROUVENAC,False,True
11330001,43.215,2.471667,RUSTIQUES AGGLOMERATION,False,True
11332001,43.111668,2.835,ST ANDRE DE ROQ,False,True
11332002,43.111668,2.835,SAINT-ANDRE-DE-ROQUELONGUE-SPC,True,True
11333001,43.004,2.0455,ST BENOIT,True,True
11339001,43.36,2.218333,SAINT-DENIS AGGLOMERATION,False,True
11344001,43.093334,2.31,SAINT-HILAIRE AGGLOMERATION,False,True
11344002,43.109833,2.315333,SAINT-HILAIRE-SPC,True,True
11352001,42.850334,2.3405,ST LOUIS-ET-PARAHOU,False,True
11353001,43.243332,2.923333,SAINT-MARCEL-SUR-AUDE,False,True
11367001,43.393333,2.165,SAISSAC,False,True
11367002,43.393333,2.165,SAISSAC-SPC,True,True
11369001,43.256668,2.945,SALLELES-D'AUDE AGGLOMERATION,False,True
11371001,43.295334,1.783667,SALLES-SUR-L'HERS,False,True
11379001,43.02833,2.978333,SIGEAN ROUTE DE CABANNES,False,True
11380001,43.003334,1.99,SONNAC-SUR-L'HERS BOURG,False,True
11381001,42.9,2.355,SOUGRAIGNE,False,True
11381002,42.90167,2.355,SOUGRAIGNE LA FONTAINE SALEE,False,True
11381003,42.9025,2.356833,SOUGRAIGNE-SPC,True,True
11384001,42.878334,2.501667,SOULATGE AGGLOMERATION,False,True
11386001,43.051666,2.663333,TALAIRAN BOURG,False,True
11388001,43.000668,2.563167,TERMES,False,True
11392001,43.083332,2.665,TOURNISSAN,False,True
11393001,43.253334,2.721667,TOUROUZELLE AGGLOMERATION,False,True
11397001,43.21,2.441667,TREBES AGGLOMERATION,False,True
11397002,43.2095,2.4405,TREBES-SPC,True,True
11401001,42.888332,2.723333,TUCHAN,False,True
11401004,42.888332,2.718333,TUCHAN AGGLOMERATION,False,True
11401005,42.928333,2.711667,TUCHAN-SPC,True,True
11404001,43.26483,2.302333,VENTENAC-CABARDES,False,True
11405001,43.24,2.855833,VENTENAC-EN-MINERVOIS-SPC,True,True
11409001,43.005,2.523333,VIGNEVIEILLE,False,True
11410001,43.256668,2.411667,VILLALIER DOMAINE DE LA MEE,False,True
11412001,43.01483,2.4005,VILLARDEBELLE_SAPC,True,True
11420001,43.05,2.333333,VILLEBAZY-RABAS,False,True
11420002,43.066666,2.32,VILLEBAZY,False,True
11427001,43.053333,2.094167,VILLELONGUE-D'AUDE,False,True
11427002,43.056667,2.091667,VILLELONGUE-D'AUDE-SPC,True,True
11431001,42.978333,2.773167,VILLENEUVE-LES-CORBIERES-SPC,True,True
11434001,43.281666,2.086667,VILLEPINTE AGGLOMERATION,False,True
11435001,43.00833,2.626667,VILLEROUGE-TERMENES,False,True
11439001,43.321667,2.095,VILLESPY,False,True
12005001,44.756,2.868167,ALPUECH,True,True
12006001,44.131668,2.681667,ALRANCE TERRAIN EXPERIMENTAL,False,True
12010001,44.318333,2.8,ARQUES,False,True
12011001,44.167667,2.618833,ARVIEU,True,True
12014001,44.5335,3.007667,AURELLE-VERLAC_SAPC,True,True
12021001,44.34133,2.139167,BASTIDE EVEQUE,False,True
12023001,43.951168,2.503,BASTIDE SOLAGES,True,True
12024001,44.387333,2.339167,BELCASTEL,False,True
12025001,43.823166,2.7535,BELMONT/RANCE,False,True
12025002,43.822334,2.728,BELMONT LIMOU,True,True
12025004,43.818333,2.753333,BELMONT-SUR-RANCE,False,True
12026001,44.396667,2.781667,BERTHOLENE BANC HAMEAU,False,True
12026002,44.384167,2.761833,BERTHOLENE,False,True
12026003,44.38333,2.805,SA BERTHOLENE,True,True
12028001,44.59,2.206667,BOISSE-PENCHOT BOURG,False,True
12036001,44.778,2.689667,BROMMAT,True,True
12037001,44.005,2.695,BROQUIES LA JOURDANNIE,False,True
12038001,43.998165,2.622167,BROUSSE-LE-CHATEAU-SPC,True,True
12039001,43.7495,2.938667,BRUSQUE_SAPC,True,True
12044001,43.808334,2.9,CAMARES,False,True
12044002,43.82,2.878333,CAMARES,False,True
12044003,43.82,2.878333,CAMARES EAUX-ET-FORETS,False,True
12044004,43.82,2.878333,CAMARES AGGLOMERATION,False,True
12044005,43.820667,2.8805,CAMARES-SPC,True,True
12046001,44.18,2.378333,CAMJAC LA CROIX ROUGE - ECOLE,False,True
12048001,44.665,2.583333,CAMPOURIEZ,False,True
12050001,44.2335,2.737167,CANET-DE-SALARS_SAPC,True,True
12051001,44.834667,2.814,CANTOIN,False,True
12052001,44.573334,2.078333,CAPDENAC-GARE LES TAILLADES,False,True
12057001,44.16833,2.53,CASSAGNES-BEGONHES EDF,False,True
12063001,44.00567,3.160667,LA CAVALERIE,False,True
12063002,44.0,3.016667,LA CAVALERIE CAMP DU LARZAC,False,True
12063003,43.987,3.181833,MILLAU-LARZAC_SAPC,True,True
