NUM_POSTE,lat,lon,altitude
20246001,42.4235,9.353333,522
20247001,41.594833,9.363167,57
20247006,41.662667,9.189833,957
20247011,41.602,9.271667,13
20249001,41.675333,8.902,5
20249003,41.678167,8.915,34
20254001,41.810833,9.246167,667
20254004,41.831667,9.275833,612
20254006,41.777667,9.142833,932
20255001,42.430667,9.340833,780
20258001,42.190167,8.807167,755
20264001,42.367167,9.266167,863
20264002,42.364167,9.2645,860
20266001,42.121,8.902,642
20268001,41.943,9.123,837
20269001,41.858167,9.395833,23
20270001,42.0785,8.802333,407
20270002,42.076,8.8025,353
20272001,41.620167,8.962167,272
20272002,41.644,8.958,44
20272004,41.652333,8.979333,62
20273001,42.429333,9.412167,185
20278400,41.823667,9.142333,1528
20281001,42.798333,9.488667,111
20284001,41.761667,8.874667,33
20298001,42.675,9.303333,8
20303002,42.259667,9.5415,65
2031001,49.834,4.2005,177
20312001,41.879167,8.989167,541
20314006,42.635833,9.200667,484
20326001,41.9635,8.959167,698
20330001,42.043333,8.976667,500
20330002,42.061167,8.965167,291
20336001,42.028333,8.832,450
20341001,42.234833,9.174167,615
20341400,42.21,9.05,2360
20342001,41.921833,9.400833,12
20342003,41.964667,9.387333,25
20342004,41.917333,9.390667,19
20348001,42.160667,8.801167,414
20348003,42.111833,8.687,27
20354001,42.124,9.133667,986
20354003,42.177333,9.168833,630
20354005,42.169667,9.165833,807
20354007,42.124,9.133667,986
20354008,42.152667,9.149167,773
20356001,42.25,9.366667,635
20359001,41.9065,9.126667,630
20359004,41.9065,9.128,654
20362001,41.750667,9.171,772
20362004,41.7965,9.225667,1212
20362005,41.747167,9.172,808
2037002,49.595667,3.610333,78
2058001,49.390333,3.732667,56
2086001,49.579333,3.210833,59
2094001,49.009667,3.462667,222
2100001,50.003167,3.2245,94
21012001,47.808333,4.529,277
21030001,47.166667,4.703833,380
21043001,47.600333,4.645167,415
21056001,47.413833,5.208333,250
21065001,47.086,4.743167,593
21068001,47.233667,4.419833,410
2110002,49.351333,3.527,61
21109001,47.916167,4.659333,234
21116002,47.7195,4.948167,461
21131001,47.043167,5.190667,182
21139001,47.257,4.133667,600
21142001,47.524333,4.713333,465
21146001,47.377667,5.345333,198
21154001,47.849333,4.581333,262
21164002,47.188833,4.602,400
21228001,47.172833,4.791167,590
21231001,47.320667,5.019333,241
21231007,47.358333,5.043333,270
21237001,47.613333,4.835333,440
21296001,47.987833,4.775167,230
21299001,47.512,4.589,280
