NUM_POSTE,lat,lon,altitude
16102001,45.676667,-0.356667,9
16106001,46.018333,0.671667,160
16106002,46.011667,0.67,145
16106003,46.016667,0.671667,140
16113001,45.627833,0.099833,58
16123001,45.733333,-0.033333,116
16131001,46.031667,0.721667,240
16152001,45.65,-0.35,22
16160002,45.466667,-0.25,95
16163001,45.67,0.02,85
16166001,45.666667,0.216667,83
16167001,45.688333,-0.15,17
16169001,45.713333,-0.351667,68
16170001,45.366667,0.166667,150
16171001,45.580167,-0.258333,83
16181002,46.085,0.608333,205
16193001,45.735833,-0.381833,51
16199001,45.65,0.233333,91
16204001,45.558333,-0.098333,95
16211002,45.61,0.44,120
16223001,45.666667,0.5,218
16223002,45.668333,0.5,140
16225001,45.787167,0.543,247
16226001,45.777167,0.1015,63
16231001,46.013333,0.897167,264
16250001,45.680833,0.4765,138
16256001,45.334,-0.078667,114
16258001,45.463333,0.078333,140
16259001,45.873333,0.62,250
16259002,45.883833,0.613333,236
16277001,45.73,-0.235,26
16279001,45.262,0.003333,81
16280001,45.765833,0.3715,110
16281001,45.7375,0.3865,79
16283001,45.45,0.233333,140
16283002,45.478333,0.253333,90
16292001,46.022667,0.178167,121
16297001,45.641833,-0.1015,23
16301001,45.45,-0.033333,95
16306001,46.003333,0.85,320
16318001,45.881833,0.295833,97
16346001,45.245,0.073333,78
16357001,45.3,-0.066667,120
16360001,45.45,-0.111667,71
16363001,45.956333,0.781667,228
16366001,45.6145,-0.2235,62
16369001,45.735,-0.15,75
16374001,45.633333,0.203333,130
16380001,45.4,-0.216667,95
16382001,45.554833,0.205,148
16390001,45.949,0.062167,88
16392001,45.866667,0.3,114
16397001,45.888333,-0.065,88
16401001,45.833333,0.121667,90
16403001,45.9675,0.442,162
16408001,45.481667,0.276667,140
16409001,46.01,0.08,105
17003001,46.116667,-0.933333,25
17004001,46.019167,-1.1565,10
17009001,46.215667,-0.954833,7
17010001,46.105,-1.108333,3
17016002,45.523333,-0.283333,56
17050001,45.4645,-0.601,40
17053001,45.898833,-0.800833,6
17060001,45.494667,-0.7645,59
17068001,45.495,-0.745,40
